##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:28:06 2016, Spec, 4, 700
Sat Jan  9 16:28:06 2016, Spec, 2, 700
Sat Jan  9 16:28:06 2016, Spec, 5, 700
Sat Jan  9 16:28:06 2016, Spec, 5, 700
Sat Jan  9 16:28:07 2016, Spec, 4, 700
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:28:08 2016, Spec, 3, 700
Sat Jan  9 16:28:08 2016, Spec, 3, 700
Sat Jan  9 16:28:08 2016, Spec, 3, 700
Sat Jan  9 16:28:08 2016, Spec, 3, 700
Sat Jan  9 16:28:08 2016, Spec, 3, 700
Sat Jan  9 16:28:08 2016, Spec, 3, 700
Sat Jan  9 16:28:08 2016, Spec, 3, 700
Sat Jan  9 16:28:08 2016, Spec, 3, 700
Sat Jan  9 16:28:08 2016, Spec, 3, 700
Sat Jan  9 16:28:08 2016, Spec, 3, 700
Sat Jan  9 16:28:08 2016, Spec, 5, 700
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:28:09 2016, Spec, 3, 700
Sat Jan  9 16:28:09 2016, Spec, 2, 700
Sat Jan  9 16:28:09 2016, Spec, 3, 700
Sat Jan  9 16:28:09 2016, Spec, 2, 700
Sat Jan  9 16:28:09 2016, Spec, 3, 700
Sat Jan  9 16:28:09 2016, Spec, 3, 700
Sat Jan  9 16:28:10 2016, Spec, 3, 700
Sat Jan  9 16:28:10 2016, Spec, 3, 700
Sat Jan  9 16:28:10 2016, Spec, 3, 700
Sat Jan  9 16:28:10 2016, Spec, 5, 700
Sat Jan  9 16:28:10 2016, Spec, 4, 700
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:28:11 2016, Spec, 3, 700
Sat Jan  9 16:28:11 2016, Spec, 3, 700
Sat Jan  9 16:28:11 2016, Spec, 3, 700
Sat Jan  9 16:28:11 2016, Spec, 3, 700
Sat Jan  9 16:28:11 2016, Spec, 4, 700
Sat Jan  9 16:28:11 2016, Spec, 3, 700
Sat Jan  9 16:28:11 2016, Spec, 3, 700
Sat Jan  9 16:28:11 2016, Spec, 3, 700
Sat Jan  9 16:28:11 2016, Spec, 3, 700
Sat Jan  9 16:28:11 2016, Spec, 5, 700
Sat Jan  9 16:28:11 2016, Spec, 5, 700
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:28:12 2016, Spec, 3, 700
Sat Jan  9 16:28:13 2016, Spec, 3, 700
Sat Jan  9 16:28:13 2016, Spec, 3, 700
Sat Jan  9 16:28:13 2016, Spec, 4, 700
Sat Jan  9 16:28:13 2016, Spec, 4, 700
Sat Jan  9 16:28:13 2016, Spec, 4, 700
Sat Jan  9 16:28:13 2016, Spec, 3, 700
Sat Jan  9 16:28:13 2016, Spec, 3, 700
Sat Jan  9 16:28:13 2016, Spec, 3, 700
Sat Jan  9 16:28:13 2016, Spec, 6, 700
Sat Jan  9 16:28:13 2016, Spec, 6, 700
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:28:14 2016, Spec, 3, 700
Sat Jan  9 16:28:14 2016, Spec, 3, 700
Sat Jan  9 16:28:14 2016, Spec, 2, 700
Sat Jan  9 16:28:14 2016, Spec, 2, 700
Sat Jan  9 16:28:14 2016, Spec, 3, 700
Sat Jan  9 16:28:14 2016, Spec, 3, 700
Sat Jan  9 16:28:14 2016, Spec, 3, 700
Sat Jan  9 16:28:14 2016, Spec, 2, 700
Sat Jan  9 16:28:14 2016, Spec, 3, 700
Sat Jan  9 16:28:14 2016, Spec, 3, 700
Sat Jan  9 16:28:14 2016, Spec, 5, 700
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:28:16 2016, Spec, 4, 700
Sat Jan  9 16:28:16 2016, Spec, 4, 700
Sat Jan  9 16:28:16 2016, Spec, 14, 700
Sat Jan  9 16:28:16 2016, Spec, 5, 700
Sat Jan  9 16:28:16 2016, Spec, 4, 700
Sat Jan  9 16:28:16 2016, Spec, 4, 700
Sat Jan  9 16:28:16 2016, Spec, 3, 700
Sat Jan  9 16:28:16 2016, Spec, 4, 700
Sat Jan  9 16:28:16 2016, Spec, 3, 700
Sat Jan  9 16:28:16 2016, Spec, 5, 700
Sat Jan  9 16:28:16 2016, Spec, 5, 700
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:28:18 2016, Fast, 400, 700
Sat Jan  9 16:28:18 2016, Fast, 381, 700
Sat Jan  9 16:28:19 2016, Fast, 382, 700
Sat Jan  9 16:28:19 2016, Fast, 374, 700
Sat Jan  9 16:28:19 2016, Fast, 380, 700
Sat Jan  9 16:28:20 2016, Fast, 385, 700
Sat Jan  9 16:28:20 2016, Fast, 376, 700
Sat Jan  9 16:28:20 2016, Fast, 370, 700
Sat Jan  9 16:28:21 2016, Fast, 381, 700
Sat Jan  9 16:28:21 2016, Fast, 382, 700
Sat Jan  9 16:28:22 2016, Fast, 381, 700
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:28:23 2016, Fast, 364, 700
Sat Jan  9 16:28:24 2016, Fast, 345, 700
Sat Jan  9 16:28:24 2016, Fast, 338, 700
Sat Jan  9 16:28:24 2016, Fast, 332, 700
Sat Jan  9 16:28:25 2016, Fast, 342, 700
Sat Jan  9 16:28:25 2016, Fast, 337, 700
Sat Jan  9 16:28:25 2016, Fast, 375, 700
Sat Jan  9 16:28:26 2016, Fast, 336, 700
Sat Jan  9 16:28:26 2016, Fast, 340, 700
Sat Jan  9 16:28:26 2016, Fast, 349, 700
Sat Jan  9 16:28:27 2016, Fast, 341, 700
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:28:29 2016, Fast, 296, 700
Sat Jan  9 16:28:29 2016, Fast, 291, 700
Sat Jan  9 16:28:30 2016, Fast, 289, 700
Sat Jan  9 16:28:30 2016, Fast, 288, 700
Sat Jan  9 16:28:30 2016, Fast, 289, 700
Sat Jan  9 16:28:31 2016, Fast, 294, 700
Sat Jan  9 16:28:31 2016, Fast, 288, 700
Sat Jan  9 16:28:31 2016, Fast, 300, 700
Sat Jan  9 16:28:32 2016, Fast, 303, 700
Sat Jan  9 16:28:32 2016, Fast, 320, 700
Sat Jan  9 16:28:32 2016, Fast, 318, 700
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:28:34 2016, Fast, 363, 700
Sat Jan  9 16:28:34 2016, Fast, 344, 700
Sat Jan  9 16:28:35 2016, Fast, 339, 700
Sat Jan  9 16:28:35 2016, Fast, 351, 700
Sat Jan  9 16:28:35 2016, Fast, 349, 700
Sat Jan  9 16:28:36 2016, Fast, 356, 700
Sat Jan  9 16:28:36 2016, Fast, 359, 700
Sat Jan  9 16:28:36 2016, Fast, 357, 700
Sat Jan  9 16:28:37 2016, Fast, 330, 700
Sat Jan  9 16:28:37 2016, Fast, 348, 700
Sat Jan  9 16:28:37 2016, Fast, 348, 700
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:28:39 2016, Fast, 353, 700
Sat Jan  9 16:28:39 2016, Fast, 329, 700
Sat Jan  9 16:28:40 2016, Fast, 334, 700
Sat Jan  9 16:28:40 2016, Fast, 331, 700
Sat Jan  9 16:28:40 2016, Fast, 335, 700
Sat Jan  9 16:28:41 2016, Fast, 344, 700
Sat Jan  9 16:28:41 2016, Fast, 344, 700
Sat Jan  9 16:28:41 2016, Fast, 334, 700
Sat Jan  9 16:28:42 2016, Fast, 347, 700
Sat Jan  9 16:28:42 2016, Fast, 414, 700
Sat Jan  9 16:28:43 2016, Fast, 329, 700
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:28:45 2016, Fast, 397, 700
Sat Jan  9 16:28:45 2016, Fast, 364, 700
Sat Jan  9 16:28:46 2016, Fast, 379, 700
Sat Jan  9 16:28:46 2016, Fast, 379, 700
Sat Jan  9 16:28:46 2016, Fast, 367, 700
Sat Jan  9 16:28:47 2016, Fast, 368, 700
Sat Jan  9 16:28:47 2016, Fast, 356, 700
Sat Jan  9 16:28:48 2016, Fast, 379, 700
Sat Jan  9 16:28:48 2016, Fast, 363, 700
Sat Jan  9 16:28:48 2016, Fast, 387, 700
Sat Jan  9 16:28:49 2016, Fast, 363, 700
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:28:50 2016, Fast, 376, 700
Sat Jan  9 16:28:51 2016, Fast, 336, 700
Sat Jan  9 16:28:51 2016, Fast, 339, 700
Sat Jan  9 16:28:51 2016, Fast, 346, 700
Sat Jan  9 16:28:52 2016, Fast, 339, 700
Sat Jan  9 16:28:52 2016, Fast, 353, 700
Sat Jan  9 16:28:52 2016, Fast, 355, 700
Sat Jan  9 16:28:53 2016, Fast, 339, 700
Sat Jan  9 16:28:53 2016, Fast, 342, 700
Sat Jan  9 16:28:54 2016, Fast, 351, 700
Sat Jan  9 16:28:54 2016, Fast, 356, 700
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:28:56 2016, Spec, 4, 800
Sat Jan  9 16:28:56 2016, Spec, 4, 800
Sat Jan  9 16:28:56 2016, Spec, 3, 800
Sat Jan  9 16:28:56 2016, Spec, 3, 800
Sat Jan  9 16:28:56 2016, Spec, 3, 800
Sat Jan  9 16:28:56 2016, Spec, 3, 800
Sat Jan  9 16:28:56 2016, Spec, 3, 800
Sat Jan  9 16:28:56 2016, Spec, 4, 800
Sat Jan  9 16:28:56 2016, Spec, 3, 800
Sat Jan  9 16:28:56 2016, Spec, 4, 800
Sat Jan  9 16:28:56 2016, Spec, 5, 800
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:28:58 2016, Spec, 4, 800
Sat Jan  9 16:28:58 2016, Spec, 3, 800
Sat Jan  9 16:28:58 2016, Spec, 3, 800
Sat Jan  9 16:28:58 2016, Spec, 3, 800
Sat Jan  9 16:28:58 2016, Spec, 3, 800
Sat Jan  9 16:28:58 2016, Spec, 3, 800
Sat Jan  9 16:28:58 2016, Spec, 3, 800
Sat Jan  9 16:28:58 2016, Spec, 6, 800
Sat Jan  9 16:28:58 2016, Spec, 6, 800
Sat Jan  9 16:28:58 2016, Spec, 6, 800
Sat Jan  9 16:28:58 2016, Spec, 6, 800
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:29:00 2016, Spec, 3, 800
Sat Jan  9 16:29:00 2016, Spec, 3, 800
Sat Jan  9 16:29:00 2016, Spec, 3, 800
Sat Jan  9 16:29:00 2016, Spec, 3, 800
Sat Jan  9 16:29:00 2016, Spec, 3, 800
Sat Jan  9 16:29:00 2016, Spec, 5, 800
Sat Jan  9 16:29:00 2016, Spec, 4, 800
Sat Jan  9 16:29:00 2016, Spec, 6, 800
Sat Jan  9 16:29:00 2016, Spec, 4, 800
Sat Jan  9 16:29:00 2016, Spec, 5, 800
Sat Jan  9 16:29:00 2016, Spec, 5, 800
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:29:02 2016, Spec, 4, 800
Sat Jan  9 16:29:03 2016, Spec, 3, 800
Sat Jan  9 16:29:03 2016, Spec, 3, 800
Sat Jan  9 16:29:03 2016, Spec, 3, 800
Sat Jan  9 16:29:03 2016, Spec, 3, 800
Sat Jan  9 16:29:03 2016, Spec, 3, 800
Sat Jan  9 16:29:03 2016, Spec, 4, 800
Sat Jan  9 16:29:03 2016, Spec, 4, 800
Sat Jan  9 16:29:03 2016, Spec, 5, 800
Sat Jan  9 16:29:03 2016, Spec, 4, 800
Sat Jan  9 16:29:03 2016, Spec, 3, 800
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:29:05 2016, Spec, 3, 800
Sat Jan  9 16:29:05 2016, Spec, 3, 800
Sat Jan  9 16:29:05 2016, Spec, 3, 800
Sat Jan  9 16:29:05 2016, Spec, 3, 800
Sat Jan  9 16:29:05 2016, Spec, 3, 800
Sat Jan  9 16:29:05 2016, Spec, 3, 800
Sat Jan  9 16:29:05 2016, Spec, 3, 800
Sat Jan  9 16:29:05 2016, Spec, 5, 800
Sat Jan  9 16:29:05 2016, Spec, 5, 800
Sat Jan  9 16:29:05 2016, Spec, 5, 800
Sat Jan  9 16:29:05 2016, Spec, 5, 800
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:29:07 2016, Spec, 3, 800
Sat Jan  9 16:29:07 2016, Spec, 3, 800
Sat Jan  9 16:29:07 2016, Spec, 3, 800
Sat Jan  9 16:29:07 2016, Spec, 3, 800
Sat Jan  9 16:29:07 2016, Spec, 4, 800
Sat Jan  9 16:29:07 2016, Spec, 6, 800
Sat Jan  9 16:29:07 2016, Spec, 5, 800
Sat Jan  9 16:29:07 2016, Spec, 5, 800
Sat Jan  9 16:29:07 2016, Spec, 6, 800
Sat Jan  9 16:29:07 2016, Spec, 6, 800
Sat Jan  9 16:29:07 2016, Spec, 6, 800
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:29:09 2016, Spec, 4, 800
Sat Jan  9 16:29:09 2016, Spec, 3, 800
Sat Jan  9 16:29:09 2016, Spec, 3, 800
Sat Jan  9 16:29:09 2016, Spec, 3, 800
Sat Jan  9 16:29:09 2016, Spec, 3, 800
Sat Jan  9 16:29:09 2016, Spec, 3, 800
Sat Jan  9 16:29:09 2016, Spec, 3, 800
Sat Jan  9 16:29:09 2016, Spec, 4, 800
Sat Jan  9 16:29:09 2016, Spec, 4, 800
Sat Jan  9 16:29:09 2016, Spec, 4, 800
Sat Jan  9 16:29:09 2016, Spec, 6, 800
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:29:12 2016, Fast, 403, 800
Sat Jan  9 16:29:12 2016, Fast, 393, 800
Sat Jan  9 16:29:13 2016, Fast, 403, 800
Sat Jan  9 16:29:13 2016, Fast, 391, 800
Sat Jan  9 16:29:13 2016, Fast, 385, 800
Sat Jan  9 16:29:14 2016, Fast, 395, 800
Sat Jan  9 16:29:14 2016, Fast, 402, 800
Sat Jan  9 16:29:15 2016, Fast, 383, 800
Sat Jan  9 16:29:15 2016, Fast, 386, 800
Sat Jan  9 16:29:15 2016, Fast, 393, 800
Sat Jan  9 16:29:16 2016, Fast, 386, 800
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:29:18 2016, Fast, 432, 800
Sat Jan  9 16:29:19 2016, Fast, 414, 800
Sat Jan  9 16:29:19 2016, Fast, 433, 800
Sat Jan  9 16:29:19 2016, Fast, 406, 800
Sat Jan  9 16:29:20 2016, Fast, 426, 800
Sat Jan  9 16:29:20 2016, Fast, 426, 800
Sat Jan  9 16:29:21 2016, Fast, 415, 800
Sat Jan  9 16:29:21 2016, Fast, 413, 800
Sat Jan  9 16:29:22 2016, Fast, 422, 800
Sat Jan  9 16:29:22 2016, Fast, 415, 800
Sat Jan  9 16:29:22 2016, Fast, 418, 800
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:29:24 2016, Fast, 408, 800
Sat Jan  9 16:29:25 2016, Fast, 401, 800
Sat Jan  9 16:29:25 2016, Fast, 403, 800
Sat Jan  9 16:29:25 2016, Fast, 406, 800
Sat Jan  9 16:29:26 2016, Fast, 389, 800
Sat Jan  9 16:29:26 2016, Fast, 390, 800
Sat Jan  9 16:29:27 2016, Fast, 391, 800
Sat Jan  9 16:29:27 2016, Fast, 401, 800
Sat Jan  9 16:29:27 2016, Fast, 405, 800
Sat Jan  9 16:29:28 2016, Fast, 412, 800
Sat Jan  9 16:29:28 2016, Fast, 408, 800
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:29:31 2016, Fast, 485, 800
Sat Jan  9 16:29:31 2016, Fast, 479, 800
Sat Jan  9 16:29:32 2016, Fast, 471, 800
Sat Jan  9 16:29:32 2016, Fast, 493, 800
Sat Jan  9 16:29:33 2016, Fast, 487, 800
Sat Jan  9 16:29:33 2016, Fast, 492, 800
Sat Jan  9 16:29:34 2016, Fast, 475, 800
Sat Jan  9 16:29:34 2016, Fast, 490, 800
Sat Jan  9 16:29:35 2016, Fast, 482, 800
Sat Jan  9 16:29:35 2016, Fast, 491, 800
Sat Jan  9 16:29:36 2016, Fast, 472, 800
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:29:38 2016, Fast, 454, 800
Sat Jan  9 16:29:39 2016, Fast, 456, 800
Sat Jan  9 16:29:39 2016, Fast, 450, 800
Sat Jan  9 16:29:40 2016, Fast, 441, 800
Sat Jan  9 16:29:40 2016, Fast, 515, 800
Sat Jan  9 16:29:41 2016, Fast, 493, 800
Sat Jan  9 16:29:41 2016, Fast, 483, 800
Sat Jan  9 16:29:42 2016, Fast, 465, 800
Sat Jan  9 16:29:42 2016, Fast, 447, 800
Sat Jan  9 16:29:43 2016, Fast, 504, 800
Sat Jan  9 16:29:43 2016, Fast, 522, 800
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:29:45 2016, Fast, 480, 800
Sat Jan  9 16:29:45 2016, Fast, 439, 800
Sat Jan  9 16:29:46 2016, Fast, 464, 800
Sat Jan  9 16:29:46 2016, Fast, 460, 800
Sat Jan  9 16:29:47 2016, Fast, 414, 800
Sat Jan  9 16:29:47 2016, Fast, 416, 800
Sat Jan  9 16:29:48 2016, Fast, 418, 800
Sat Jan  9 16:29:48 2016, Fast, 423, 800
Sat Jan  9 16:29:49 2016, Fast, 422, 800
Sat Jan  9 16:29:49 2016, Fast, 420, 800
Sat Jan  9 16:29:49 2016, Fast, 421, 800
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:29:52 2016, Fast, 428, 800
Sat Jan  9 16:29:52 2016, Fast, 415, 800
Sat Jan  9 16:29:53 2016, Fast, 406, 800
Sat Jan  9 16:29:53 2016, Fast, 404, 800
Sat Jan  9 16:29:53 2016, Fast, 411, 800
Sat Jan  9 16:29:54 2016, Fast, 421, 800
Sat Jan  9 16:29:54 2016, Fast, 413, 800
Sat Jan  9 16:29:55 2016, Fast, 414, 800
Sat Jan  9 16:29:55 2016, Fast, 416, 800
Sat Jan  9 16:29:55 2016, Fast, 425, 800
Sat Jan  9 16:29:56 2016, Fast, 412, 800
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:29:57 2016, Spec, 4, 900
Sat Jan  9 16:29:57 2016, Spec, 4, 900
Sat Jan  9 16:29:57 2016, Spec, 4, 900
Sat Jan  9 16:29:57 2016, Spec, 4, 900
Sat Jan  9 16:29:57 2016, Spec, 4, 900
Sat Jan  9 16:29:57 2016, Spec, 4, 900
Sat Jan  9 16:29:57 2016, Spec, 4, 900
Sat Jan  9 16:29:58 2016, Spec, 6, 900
Sat Jan  9 16:29:58 2016, Spec, 5, 900
Sat Jan  9 16:29:58 2016, Spec, 5, 900
Sat Jan  9 16:29:58 2016, Spec, 6, 900
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:29:59 2016, Spec, 4, 900
Sat Jan  9 16:29:59 2016, Spec, 4, 900
Sat Jan  9 16:29:59 2016, Spec, 4, 900
Sat Jan  9 16:29:59 2016, Spec, 3, 900
Sat Jan  9 16:29:59 2016, Spec, 4, 900
Sat Jan  9 16:29:59 2016, Spec, 5, 900
Sat Jan  9 16:29:59 2016, Spec, 4, 900
Sat Jan  9 16:29:59 2016, Spec, 5, 900
Sat Jan  9 16:29:59 2016, Spec, 4, 900
Sat Jan  9 16:29:59 2016, Spec, 6, 900
Sat Jan  9 16:29:59 2016, Spec, 5, 900
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:30:00 2016, Spec, 3, 900
Sat Jan  9 16:30:01 2016, Spec, 3, 900
Sat Jan  9 16:30:01 2016, Spec, 3, 900
Sat Jan  9 16:30:01 2016, Spec, 3, 900
Sat Jan  9 16:30:01 2016, Spec, 3, 900
Sat Jan  9 16:30:01 2016, Spec, 3, 900
Sat Jan  9 16:30:01 2016, Spec, 4, 900
Sat Jan  9 16:30:01 2016, Spec, 3, 900
Sat Jan  9 16:30:01 2016, Spec, 3, 900
Sat Jan  9 16:30:01 2016, Spec, 6, 900
Sat Jan  9 16:30:01 2016, Spec, 4, 900
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:30:02 2016, Spec, 3, 900
Sat Jan  9 16:30:02 2016, Spec, 4, 900
Sat Jan  9 16:30:02 2016, Spec, 3, 900
Sat Jan  9 16:30:02 2016, Spec, 3, 900
Sat Jan  9 16:30:02 2016, Spec, 3, 900
Sat Jan  9 16:30:02 2016, Spec, 3, 900
Sat Jan  9 16:30:02 2016, Spec, 4, 900
Sat Jan  9 16:30:02 2016, Spec, 3, 900
Sat Jan  9 16:30:02 2016, Spec, 6, 900
Sat Jan  9 16:30:02 2016, Spec, 6, 900
Sat Jan  9 16:30:02 2016, Spec, 4, 900
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:30:03 2016, Spec, 5, 900
Sat Jan  9 16:30:04 2016, Spec, 3, 900
Sat Jan  9 16:30:04 2016, Spec, 3, 900
Sat Jan  9 16:30:04 2016, Spec, 3, 900
Sat Jan  9 16:30:04 2016, Spec, 3, 900
Sat Jan  9 16:30:04 2016, Spec, 3, 900
Sat Jan  9 16:30:04 2016, Spec, 4, 900
Sat Jan  9 16:30:04 2016, Spec, 3, 900
Sat Jan  9 16:30:04 2016, Spec, 7, 900
Sat Jan  9 16:30:04 2016, Spec, 4, 900
Sat Jan  9 16:30:04 2016, Spec, 6, 900
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:30:05 2016, Spec, 5, 900
Sat Jan  9 16:30:05 2016, Spec, 3, 900
Sat Jan  9 16:30:05 2016, Spec, 4, 900
Sat Jan  9 16:30:05 2016, Spec, 4, 900
Sat Jan  9 16:30:05 2016, Spec, 4, 900
Sat Jan  9 16:30:05 2016, Spec, 4, 900
Sat Jan  9 16:30:05 2016, Spec, 6, 900
Sat Jan  9 16:30:05 2016, Spec, 6, 900
Sat Jan  9 16:30:05 2016, Spec, 5, 900
Sat Jan  9 16:30:05 2016, Spec, 5, 900
Sat Jan  9 16:30:05 2016, Spec, 4, 900
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:30:07 2016, Spec, 3, 900
Sat Jan  9 16:30:07 2016, Spec, 3, 900
Sat Jan  9 16:30:07 2016, Spec, 3, 900
Sat Jan  9 16:30:07 2016, Spec, 3, 900
Sat Jan  9 16:30:07 2016, Spec, 3, 900
Sat Jan  9 16:30:07 2016, Spec, 5, 900
Sat Jan  9 16:30:07 2016, Spec, 5, 900
Sat Jan  9 16:30:07 2016, Spec, 3, 900
Sat Jan  9 16:30:07 2016, Spec, 6, 900
Sat Jan  9 16:30:07 2016, Spec, 6, 900
Sat Jan  9 16:30:07 2016, Spec, 4, 900
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:30:09 2016, Fast, 606, 900
Sat Jan  9 16:30:10 2016, Fast, 579, 900
Sat Jan  9 16:30:10 2016, Fast, 581, 900
Sat Jan  9 16:30:11 2016, Fast, 580, 900
Sat Jan  9 16:30:11 2016, Fast, 577, 900
Sat Jan  9 16:30:12 2016, Fast, 577, 900
Sat Jan  9 16:30:12 2016, Fast, 584, 900
Sat Jan  9 16:30:13 2016, Fast, 608, 900
Sat Jan  9 16:30:14 2016, Fast, 582, 900
Sat Jan  9 16:30:14 2016, Fast, 569, 900
Sat Jan  9 16:30:15 2016, Fast, 586, 900
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:30:17 2016, Fast, 517, 900
Sat Jan  9 16:30:18 2016, Fast, 515, 900
Sat Jan  9 16:30:18 2016, Fast, 508, 900
Sat Jan  9 16:30:19 2016, Fast, 515, 900
Sat Jan  9 16:30:19 2016, Fast, 518, 900
Sat Jan  9 16:30:20 2016, Fast, 515, 900
Sat Jan  9 16:30:21 2016, Fast, 517, 900
Sat Jan  9 16:30:21 2016, Fast, 520, 900
Sat Jan  9 16:30:22 2016, Fast, 520, 900
Sat Jan  9 16:30:22 2016, Fast, 513, 900
Sat Jan  9 16:30:23 2016, Fast, 514, 900
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:30:24 2016, Fast, 494, 900
Sat Jan  9 16:30:25 2016, Fast, 472, 900
Sat Jan  9 16:30:25 2016, Fast, 476, 900
Sat Jan  9 16:30:26 2016, Fast, 477, 900
Sat Jan  9 16:30:26 2016, Fast, 483, 900
Sat Jan  9 16:30:27 2016, Fast, 478, 900
Sat Jan  9 16:30:27 2016, Fast, 483, 900
Sat Jan  9 16:30:28 2016, Fast, 475, 900
Sat Jan  9 16:30:28 2016, Fast, 474, 900
Sat Jan  9 16:30:29 2016, Fast, 474, 900
Sat Jan  9 16:30:29 2016, Fast, 489, 900
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:30:32 2016, Fast, 537, 900
Sat Jan  9 16:30:32 2016, Fast, 539, 900
Sat Jan  9 16:30:33 2016, Fast, 552, 900
Sat Jan  9 16:30:34 2016, Fast, 537, 900
Sat Jan  9 16:30:34 2016, Fast, 529, 900
Sat Jan  9 16:30:35 2016, Fast, 555, 900
Sat Jan  9 16:30:35 2016, Fast, 555, 900
Sat Jan  9 16:30:36 2016, Fast, 556, 900
Sat Jan  9 16:30:36 2016, Fast, 545, 900
Sat Jan  9 16:30:37 2016, Fast, 548, 900
Sat Jan  9 16:30:37 2016, Fast, 543, 900
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:30:39 2016, Fast, 568, 900
Sat Jan  9 16:30:40 2016, Fast, 559, 900
Sat Jan  9 16:30:40 2016, Fast, 563, 900
Sat Jan  9 16:30:41 2016, Fast, 577, 900
Sat Jan  9 16:30:42 2016, Fast, 563, 900
Sat Jan  9 16:30:42 2016, Fast, 554, 900
Sat Jan  9 16:30:43 2016, Fast, 552, 900
Sat Jan  9 16:30:43 2016, Fast, 557, 900
Sat Jan  9 16:30:44 2016, Fast, 538, 900
Sat Jan  9 16:30:44 2016, Fast, 565, 900
Sat Jan  9 16:30:45 2016, Fast, 545, 900
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:30:48 2016, Fast, 528, 900
Sat Jan  9 16:30:48 2016, Fast, 516, 900
Sat Jan  9 16:30:49 2016, Fast, 520, 900
Sat Jan  9 16:30:49 2016, Fast, 534, 900
Sat Jan  9 16:30:50 2016, Fast, 530, 900
Sat Jan  9 16:30:50 2016, Fast, 539, 900
Sat Jan  9 16:30:51 2016, Fast, 536, 900
Sat Jan  9 16:30:51 2016, Fast, 534, 900
Sat Jan  9 16:30:52 2016, Fast, 544, 900
Sat Jan  9 16:30:52 2016, Fast, 536, 900
Sat Jan  9 16:30:53 2016, Fast, 524, 900
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:30:55 2016, Fast, 505, 900
Sat Jan  9 16:30:56 2016, Fast, 501, 900
Sat Jan  9 16:30:57 2016, Fast, 493, 900
Sat Jan  9 16:30:57 2016, Fast, 482, 900
Sat Jan  9 16:30:58 2016, Fast, 505, 900
Sat Jan  9 16:30:58 2016, Fast, 501, 900
Sat Jan  9 16:30:59 2016, Fast, 500, 900
Sat Jan  9 16:30:59 2016, Fast, 501, 900
Sat Jan  9 16:31:00 2016, Fast, 503, 900
Sat Jan  9 16:31:00 2016, Fast, 510, 900
Sat Jan  9 16:31:01 2016, Fast, 496, 900
##timestamp, editor, milliseconds, initial cmds
Sat Jan  9 16:31:02 2016, Spec, 5, 1000
Sat Jan  9 16:31:02 2016, Spec, 4, 1000
Sat Jan  9 16:31:02 2016, Spec, 4, 1000
Sat Jan  9 16:31:02 2016, Spec, 4, 1000
Sat Jan  9 16:31:02 2016, Spec, 6, 1000
Sat Jan  9 16:31:02 2016, Spec, 4, 1000
Sat Jan  9 16:31:02 2016, Spec, 5, 1000
Sat Jan  9 16:31:02 2016, Spec, 5, 1000
Sat Jan  9 16:31:02 2016, Spec, 7, 1000
Sat Jan  9 16:31:02 2016, Spec, 5, 1000
Sat Jan  9 16:31:02 2016, Spec, 7, 1000
